,annual_income,age,employment_years,debt_to_income,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,loan_amount,interest_rate,loan_term_months,home_ownership,months_since_delinquency,total_credit_lines,revolving_balance,savings_balance,payment_history_score,num_dependents,previous_defaults,monthly_installment
2892,24347.14,35.0,1.7,0.6669,689.0,0.3715,6,6,18356.76,8.43,24,0,13.0,6,25964.28,325.84,68.0,1,0,833.83
2893,33198.19,53.0,4.9,0.0461,653.0,0.159,5,2,4736.94,9.77,48,1,0.0,8,391.91,814.51,88.7,1,0,119.62
2894,26155.16,52.0,5.5,0.1598,754.0,0.2674,6,1,10181.01,7.93,36,1,0.0,9,1482.26,459.73,76.0,1,0,318.71
2895,41183.98,56.0,12.0,0.1141,651.0,0.1136,3,3,7197.68,9.75,24,1,0.0,7,3015.94,3770.64,79.4,5,0,331.31
2896,61628.93,50.0,5.3,0.1293,783.0,0.324,8,0,12877.33,6.53,24,1,0.0,10,4503.62,2514.57,93.1,0,0,573.81
2897,138809.44,56.0,3.6,0.019,715.0,0.4815,7,4,6332.4,8.13,36,0,0.0,7,1031.3,518.55,63.4,1,0,198.81
2898,22846.25,44.0,3.5,0.0953,723.0,0.2169,7,3,8905.76,7.02,60,1,0.0,13,253.95,1694.66,42.2,1,1,176.43
2899,20129.01,60.0,3.4,0.1786,555.0,0.3037,8,5,9213.17,5.9,60,0,0.0,10,6093.18,257.32,52.8,1,0,177.69
2900,10956.79,47.0,6.8,0.6193,619.0,0.1421,2,3,6049.98,8.34,12,0,13.0,3,1913.85,2326.74,86.4,0,0,527.23
2901,40130.44,62.0,6.6,0.1514,633.0,0.3539,3,2,2955.47,10.78,60,1,1.0,8,22114.99,516.04,66.3,0,0,63.94
2902,60396.59,54.0,4.1,0.1012,640.0,0.5523,7,3,15796.93,8.49,36,0,7.0,14,532.64,779.34,72.3,2,0,498.6
2903,38163.34,47.0,5.7,0.2221,675.0,0.2413,6,2,10939.38,6.82,24,0,0.0,6,10876.18,3524.6,86.3,2,0,488.89
2904,60735.3,53.0,4.8,0.0739,781.0,0.4643,9,1,17820.06,6.65,60,0,31.0,10,1198.82,462.16,90.8,1,0,349.92
2905,25543.83,37.0,3.5,0.4343,704.0,0.3036,6,4,27827.96,9.29,36,1,0.0,10,1794.07,2787.82,90.9,0,0,888.68
2906,67644.44,30.0,1.2,0.0937,817.0,0.6012,3,4,7166.61,7.47,60,1,24.0,7,19239.6,1678.42,79.0,2,0,143.5
2907,28983.51,42.0,2.7,0.1091,609.0,0.4216,6,0,9973.78,8.79,48,1,31.0,7,821.4,629.1,68.7,0,0,247.2
2908,90076.85,50.0,2.8,0.0654,651.0,0.2933,5,1,14165.65,7.9,36,1,0.0,13,2366.23,4244.27,87.3,2,0,443.25
2909,22071.11,53.0,2.7,0.2579,608.0,0.2719,4,3,15241.23,6.51,36,1,36.0,7,353.62,858.19,72.1,1,0,467.2
2910,25058.2,30.0,2.7,0.2582,794.0,0.1612,2,4,27681.76,6.12,60,0,3.0,5,122.53,1259.1,87.3,2,0,536.71
2911,30643.34,25.0,3.2,0.1049,599.0,0.1782,4,1,12845.78,6.7,60,1,34.0,9,763.4,2519.39,69.9,1,0,252.55
2912,45079.83,47.0,2.1,0.2162,641.0,0.1498,8,1,3793.6,5.58,24,0,0.0,11,32240.81,1540.48,82.6,1,0,167.42
2913,29300.38,44.0,7.5,0.117,667.0,0.3083,5,2,8396.77,7.04,60,0,0.0,7,5966.07,170.12,77.3,1,0,166.42
2914,26549.91,54.0,7.5,0.149,850.0,0.3044,3,0,10061.87,7.77,36,0,0.0,5,776.3,1008.43,75.9,0,0,314.24
2915,23229.9,57.0,5.3,0.1436,651.0,0.3255,7,2,5273.32,10.08,24,1,0.0,10,1722.08,67.4,90.1,0,0,243.53
2916,68309.84,35.0,4.0,0.3161,645.0,0.3505,8,4,15329.87,11.84,24,0,0.0,12,53931.56,385.35,63.2,0,1,720.49
2917,42087.31,47.0,2.8,0.1016,703.0,0.1247,7,2,8648.46,11.05,36,1,46.0,8,3641.42,1215.55,63.6,1,0,283.34
2918,14609.61,29.0,1.4,0.2432,767.0,0.1105,5,0,11399.7,8.92,48,0,0.0,9,642.92,509.63,59.0,1,0,283.25
2919,28234.39,36.0,5.5,0.2309,793.0,0.13,3,2,18203.3,4.45,36,0,0.0,4,105.85,1726.04,75.3,0,0,541.09
2920,11650.2,47.0,7.4,0.216,714.0,0.0623,6,1,5168.74,8.8,36,0,122.0,8,2291.36,725.35,88.2,1,0,163.88
2921,45644.13,47.0,12.5,0.0534,745.0,0.5497,3,2,8664.14,7.89,60,0,4.0,5,1397.36,457.24,75.1,0,0,175.22
2922,31793.98,25.0,5.9,0.4404,850.0,0.3353,3,0,12642.79,7.83,24,0,0.0,5,29806.78,1921.81,78.9,0,0,570.82
2923,13326.25,59.0,12.6,0.4556,710.0,0.4398,6,3,14283.89,5.61,36,1,26.0,10,3695.44,1125.53,89.0,1,0,432.02
2924,45973.61,58.0,11.1,0.0501,774.0,0.1211,4,3,9156.42,8.1,60,0,0.0,7,282.46,457.74,79.3,1,0,186.1
2925,43437.57,27.0,3.9,0.2182,678.0,0.2652,4,4,16585.33,10.11,24,0,18.0,8,1182.37,457.79,78.3,1,0,766.17
2926,42597.5,38.0,1.4,0.0584,822.0,0.296,7,2,5707.97,3.1,36,1,1.0,7,2060.06,4099.95,100.0,0,0,166.25
2927,47857.4,61.0,4.0,0.3351,672.0,0.3971,3,2,14451.12,10.5,12,1,0.0,5,3118.44,679.09,70.6,2,0,1273.85
2928,31302.35,47.0,4.9,0.1283,724.0,0.2984,4,2,9182.34,7.49,36,1,0.0,9,2452.47,4317.7,79.1,1,0,285.59
2929,59253.7,63.0,3.3,0.1504,531.0,0.5187,7,5,8557.55,7.86,36,1,0.0,12,23762.3,4921.49,79.8,0,0,267.61
2930,49784.29,52.0,2.5,0.092,551.0,0.3173,8,5,11583.74,6.28,36,1,9.0,10,1394.59,2901.89,100.0,2,0,353.87
2931,44121.05,53.0,5.3,0.0529,572.0,0.2262,6,3,3708.73,8.28,24,0,18.0,9,1315.61,1147.07,43.0,1,1,168.21
2932,75806.43,61.0,4.1,0.4728,584.0,0.7421,5,3,27564.73,12.73,12,1,44.0,6,26415.43,455.0,100.0,0,0,2458.52
2933,60839.0,44.0,2.1,0.2065,757.0,0.5342,4,2,14574.12,8.31,24,0,72.0,6,19293.71,1675.95,72.0,0,0,661.21
2934,59285.97,27.0,3.3,0.0356,699.0,0.2376,4,0,5092.16,12.08,36,0,0.0,9,337.36,7337.65,53.8,2,1,169.33
2935,28027.35,43.0,2.4,0.1603,584.0,0.3345,3,1,10873.59,10.9,36,1,15.0,5,942.53,783.78,75.5,0,0,355.47
2936,31374.33,62.0,7.1,0.0754,760.0,0.4472,7,3,9176.66,7.05,60,1,4.0,9,754.67,3885.78,66.7,1,0,181.93
2937,100564.82,37.0,1.8,0.024,818.0,0.7684,8,5,7314.18,5.73,48,1,23.0,12,1517.12,1647.24,62.0,3,0,170.87
2938,56237.39,38.0,10.0,0.1113,731.0,0.1723,3,3,18272.66,10.32,48,1,4.0,5,2757.8,689.3,66.5,0,0,466.26
2939,72541.19,64.0,6.6,0.0647,646.0,0.209,2,2,7888.99,7.2,24,0,0.0,3,1848.3,474.98,81.5,1,0,353.93
2940,20814.86,59.0,10.4,0.0942,716.0,0.2111,5,0,4923.88,8.95,36,0,1.0,9,347.62,4953.16,65.7,1,0,156.46
2941,21355.26,51.0,3.3,0.2858,530.0,0.1346,11,6,6184.07,11.33,36,0,0.0,12,15262.96,2281.76,78.1,2,0,203.43
2942,44730.71,61.0,11.1,0.1635,589.0,0.3148,6,2,16404.12,8.03,60,0,41.0,6,13821.05,2131.15,81.2,1,0,332.85
2943,35420.75,36.0,4.1,0.1654,625.0,0.6583,1,0,19636.78,8.56,48,0,0.0,4,185.2,1714.65,82.2,2,0,484.57
2944,36124.13,29.0,6.7,0.3517,758.0,0.0448,3,2,33996.58,6.22,36,0,11.0,5,1058.96,1631.83,56.9,0,0,1037.63
2945,63496.92,61.0,16.0,0.0653,651.0,0.3531,3,3,8731.71,8.51,48,1,1.0,6,6503.6,1516.56,79.0,0,0,215.26
2946,17853.07,46.0,3.7,0.1754,649.0,0.3207,4,3,10780.57,8.71,60,0,0.0,8,1935.28,2444.44,67.1,0,0,222.27
2947,33139.95,44.0,6.4,0.3121,771.0,0.1527,5,2,9780.66,4.46,12,1,4.0,6,1357.75,873.39,58.5,0,1,834.88
2948,37366.01,50.0,7.3,0.0758,776.0,0.4619,7,1,2258.16,9.38,24,1,0.0,13,6630.22,6361.45,72.2,0,0,103.56
2949,58611.39,51.0,13.8,0.0465,640.0,0.3035,3,1,9853.81,10.95,60,1,11.0,6,656.4,281.86,67.7,1,0,214.0
2950,97274.86,33.0,6.8,0.0909,777.0,0.2393,5,4,23346.52,6.47,36,1,64.0,7,1096.51,712.98,77.1,1,0,715.23
2951,72000.94,64.0,6.0,0.0607,569.0,0.0298,6,3,8691.07,11.12,36,1,0.0,6,3966.37,1228.57,83.2,2,0,285.03
2952,25099.31,32.0,12.1,0.4802,593.0,0.3836,3,3,20441.74,7.21,24,0,0.0,7,4360.23,672.92,97.6,0,0,917.18
2953,24464.07,41.0,2.9,0.3123,752.0,0.3915,8,2,6222.05,4.71,24,0,21.0,9,18220.86,200.29,67.3,1,0,272.16
2954,34834.48,30.0,33.3,0.1496,786.0,0.5739,6,2,10920.45,7.54,36,1,0.0,9,4716.24,792.85,88.1,2,0,339.89
2955,47962.23,29.0,3.6,0.0506,687.0,0.1783,7,1,9331.9,10.26,60,0,20.0,9,147.81,2028.33,75.2,0,0,199.47
2956,24906.36,49.0,7.5,1.0403,723.0,0.1898,0,8,8760.65,6.72,36,1,0.0,3,94488.88,684.72,42.4,1,1,269.38
2957,51123.23,28.0,4.0,0.0938,777.0,0.0855,7,3,11421.7,6.05,36,0,7.0,8,2586.36,802.77,65.7,1,0,347.73
2958,75828.01,26.0,13.3,0.0691,748.0,0.4423,5,0,9205.54,5.81,24,0,20.0,7,1485.32,9771.9,64.9,0,0,407.21
2959,53035.63,47.0,11.0,0.1054,727.0,0.5927,4,0,9741.26,9.4,24,0,0.0,7,955.39,1435.71,79.1,3,0,446.82
2960,107243.52,56.0,3.1,0.0355,754.0,0.1992,5,4,3795.94,6.33,60,1,0.0,7,12154.51,1869.5,54.0,0,1,73.97
2961,58898.48,27.0,16.6,0.0866,642.0,0.2066,6,2,8857.06,11.22,24,0,43.0,7,575.54,472.3,55.0,0,0,413.71
2962,39639.4,52.0,4.2,0.2472,708.0,0.1553,7,4,6428.99,4.82,12,1,63.0,11,13342.82,1417.99,62.9,0,0,549.84
2963,29786.05,23.0,0.1,0.0597,765.0,0.3427,0,1,5999.59,10.33,60,0,4.0,5,983.54,3408.31,75.0,0,0,128.45
2964,40702.68,48.0,4.6,0.0733,819.0,0.3745,4,1,4887.75,8.73,24,0,0.0,7,1304.93,403.19,88.3,0,0,222.69
2965,44382.0,33.0,4.8,0.0874,598.0,0.2588,5,2,9585.53,8.14,36,1,0.0,7,1118.79,994.37,97.8,1,0,301.0
2966,114460.48,60.0,9.1,0.0661,734.0,0.3006,6,6,18719.26,7.17,36,1,28.0,9,2563.84,7806.86,53.0,0,0,579.45
2967,74315.38,40.0,3.3,0.0323,563.0,0.4134,5,3,5740.3,8.94,36,1,1.0,8,872.84,309.39,89.2,0,0,182.38
2968,55681.15,48.0,3.4,0.055,737.0,0.1921,1,5,3678.83,4.52,36,1,0.0,3,7281.32,5598.01,87.4,0,0,109.47
2969,69381.95,41.0,9.2,0.0559,645.0,0.4701,9,1,9658.27,11.85,36,0,0.0,14,152.22,798.97,72.7,2,0,320.1
2970,34486.7,61.0,13.5,0.1505,689.0,0.6642,4,3,4183.01,8.64,36,1,0.0,5,15009.69,1117.45,73.3,1,0,132.32
2971,27458.57,49.0,3.1,0.4581,647.0,0.1425,5,3,11578.54,10.77,12,0,13.0,9,1310.76,3016.39,64.0,1,0,1022.09
2972,64462.41,47.0,3.5,0.1858,628.0,0.1793,7,3,20572.83,9.6,24,0,0.0,9,2615.09,1205.36,62.9,0,1,945.54
2973,114521.56,34.0,2.6,0.0241,751.0,0.2361,4,4,4196.6,7.58,36,1,69.0,5,4979.07,615.58,59.8,2,0,130.69
2974,24054.94,24.0,1.3,0.1536,552.0,0.1726,3,2,4120.85,7.92,48,1,8.0,6,10373.39,919.73,71.9,1,0,100.45
2975,105593.02,53.0,4.8,0.0514,653.0,0.055,5,5,18489.39,10.19,60,0,7.0,6,2872.25,3530.88,72.4,1,0,394.58
2976,60001.93,41.0,2.2,0.1605,749.0,0.1587,4,2,14581.65,7.17,24,0,0.0,6,7416.21,176.76,43.1,0,1,653.98
2977,65539.83,57.0,5.6,0.0824,725.0,0.4848,4,3,9480.44,6.72,36,0,0.0,10,7913.71,3619.13,91.6,1,0,291.52
2978,25472.0,59.0,6.2,0.1318,560.0,0.4275,2,3,10325.51,12.37,48,1,8.0,8,296.43,1680.31,91.6,0,0,273.79
2979,43975.61,32.0,5.1,0.2303,611.0,0.0941,6,1,27025.7,6.75,36,1,151.0,10,635.5,2745.73,60.1,0,1,831.39
2980,52620.65,49.0,6.5,0.0578,682.0,0.0136,2,1,11707.16,7.45,60,0,0.0,6,961.67,6614.28,84.5,1,0,234.31
2981,76665.83,28.0,8.7,0.0814,821.0,0.2641,4,3,4550.68,6.05,24,0,7.0,6,15898.92,10051.76,88.7,2,0,201.79
2982,48472.93,42.0,4.5,0.1695,602.0,0.0253,8,4,16892.47,8.99,48,1,0.0,11,13224.36,687.38,72.9,1,0,420.29
2983,21126.52,63.0,4.7,0.1435,592.0,0.2804,4,2,7828.57,8.47,48,1,0.0,5,2991.1,2972.27,62.5,0,0,192.85
2984,60273.0,30.0,1.2,0.0436,601.0,0.3185,5,3,5688.91,11.09,60,0,24.0,8,4761.29,1590.25,78.8,1,0,123.95
2985,21502.38,28.0,0.5,0.1088,773.0,0.1049,0,1,9180.7,8.37,60,0,2.0,2,356.73,1253.41,83.1,2,0,187.78
2986,147087.16,49.0,3.3,0.0244,685.0,0.2299,10,0,3360.04,8.33,12,0,18.0,13,306.4,1462.83,72.6,0,0,292.8
2987,32905.95,51.0,10.6,0.1105,668.0,0.0371,6,1,14342.54,8.6,60,0,0.0,10,402.68,1246.11,54.4,2,0,294.95
2988,50230.57,51.0,4.6,0.1913,726.0,0.053,6,1,17143.0,8.58,24,0,87.0,9,1046.93,495.53,94.5,1,0,779.87
2989,33303.13,54.0,9.5,0.1079,630.0,0.1207,8,2,12470.98,11.44,60,1,25.0,9,1277.92,491.64,70.6,1,0,273.89
2990,41747.24,37.0,1.7,0.0862,597.0,0.1227,4,3,9074.02,7.96,36,1,0.0,5,789.38,2910.73,75.7,2,0,284.18
2991,32297.83,55.0,10.1,0.1956,698.0,0.3868,8,3,13253.47,5.64,36,1,0.0,10,6273.3,370.24,85.9,0,0,401.04
2992,16088.61,48.0,9.8,0.6116,658.0,0.5996,4,4,10790.23,7.79,48,1,8.0,7,27880.26,570.36,76.0,3,0,262.36
2993,55825.84,56.0,3.6,0.1332,699.0,0.4347,5,2,20475.14,4.0,36,0,0.0,10,753.38,5140.82,77.7,1,0,604.51
2994,95204.17,41.0,2.2,0.1997,681.0,0.7743,6,2,17909.89,7.84,12,0,41.0,8,1387.13,785.91,100.0,0,0,1556.63
2995,35401.82,46.0,3.4,0.0672,691.0,0.1403,5,2,8051.48,7.7,48,0,0.0,7,135.41,552.56,94.3,3,0,195.43
2996,38849.88,35.0,14.4,0.0988,586.0,0.2116,4,4,10070.18,7.1,36,0,0.0,13,429.42,795.97,59.6,3,0,311.4
2997,118940.88,64.0,11.1,0.0627,581.0,0.276,2,1,11929.37,6.4,24,0,25.0,6,4520.48,1348.76,85.3,1,0,530.87
2998,30990.38,26.0,6.0,0.1269,711.0,0.1877,6,5,8181.18,9.76,48,0,4.0,8,6058.17,6082.0,89.6,0,0,206.55
2999,26122.13,47.0,5.7,0.0725,850.0,0.4322,6,0,5787.4,9.76,48,0,0.0,11,587.94,3739.19,71.4,1,0,146.12
3000,46183.89,32.0,7.0,0.0551,739.0,0.4493,7,1,5993.65,5.28,36,0,0.0,9,1574.45,2155.73,76.4,1,0,180.39
3001,101352.56,23.0,0.2,0.0804,657.0,0.229,4,2,14698.06,7.89,24,0,15.0,6,769.24,5716.69,92.4,1,0,664.02
3002,25769.25,31.0,1.0,0.2096,679.0,0.1504,7,4,12668.07,8.18,36,0,0.0,13,2609.42,497.94,81.7,2,0,398.02
3003,97014.44,25.0,1.9,0.0644,799.0,0.1661,9,3,16498.89,6.81,36,0,12.0,11,645.93,892.61,100.0,0,0,508.01
3004,65623.5,47.0,6.7,0.0662,759.0,0.1618,6,1,9597.85,8.84,36,0,0.0,8,2863.4,1104.93,64.6,2,0,304.49
3005,59771.03,65.0,4.7,0.1097,640.0,0.3552,3,5,11254.84,9.85,24,0,21.0,5,1403.5,358.13,55.7,1,0,518.57
3006,22981.91,46.0,2.5,0.0974,773.0,0.0254,3,3,6552.49,3.5,48,1,2.0,7,2004.62,2468.49,54.8,1,1,146.49
3007,88832.08,46.0,10.6,0.0416,762.0,0.2444,6,1,6123.25,9.78,24,0,0.0,9,1295.78,548.65,71.5,2,0,281.94
3008,14450.03,31.0,1.4,0.1912,648.0,0.0983,4,1,7416.54,9.13,48,0,5.0,12,2259.95,326.39,87.8,0,0,185.02
3009,43931.23,55.0,3.4,0.085,573.0,0.2886,1,2,7436.1,10.33,36,0,0.0,3,3507.93,4157.13,80.3,0,0,241.1
3010,47402.19,27.0,24.4,0.2429,588.0,0.3817,5,5,10935.3,6.78,12,1,0.0,6,715.42,1290.71,63.5,2,0,945.09
3011,31902.69,39.0,3.1,0.1142,688.0,0.2291,8,3,11474.05,6.96,60,0,0.0,11,3836.26,1317.76,76.6,2,0,226.98
3012,25005.24,32.0,5.6,0.2086,601.0,0.3388,6,4,14028.21,5.89,36,0,0.0,8,433.35,566.26,74.4,1,0,426.07
3013,84836.69,38.0,4.6,0.0627,672.0,0.0614,5,1,16792.5,6.82,48,0,0.0,6,2127.53,1249.73,87.6,0,0,400.72
3014,57979.79,41.0,3.9,0.0559,730.0,0.1899,3,1,11002.46,10.26,60,0,0.0,7,1748.44,4840.0,74.7,0,0,235.18
3015,22324.49,54.0,3.1,0.1591,752.0,0.0693,2,2,8536.03,7.48,36,0,0.0,4,1523.37,971.96,93.1,1,0,265.45
3016,61962.5,53.0,16.9,0.084,597.0,0.2892,7,1,10029.56,9.57,36,0,32.0,10,5605.15,5890.02,69.5,1,0,321.6
3017,293504.98,62.0,12.4,0.0316,692.0,0.3266,4,6,20456.16,9.0,36,1,0.0,5,6166.65,6510.96,84.8,1,0,650.5
3018,48033.06,27.0,2.1,0.1701,767.0,0.3224,5,5,5188.68,7.59,12,0,0.0,9,11529.67,1366.31,72.1,0,0,450.37
3019,26680.59,25.0,2.4,0.1671,772.0,0.0479,2,2,12163.4,5.93,36,0,0.0,4,89.45,420.01,71.5,2,0,369.65
3020,46358.92,63.0,4.9,0.0557,743.0,0.0418,3,2,4400.74,9.8,24,1,0.0,5,627.01,198.15,77.7,0,0,202.67
3021,34217.35,46.0,3.7,0.1492,729.0,0.2013,4,1,8837.53,4.76,24,1,18.0,5,1939.01,282.46,98.5,0,0,386.77
3022,44870.42,37.0,3.1,0.0545,515.0,0.2782,2,2,7593.71,9.33,48,0,0.0,3,685.43,1412.85,68.0,1,0,190.16
3023,64384.76,39.0,4.5,0.1153,712.0,0.2322,5,3,18704.69,7.93,36,0,0.0,8,1666.23,2478.76,69.8,0,0,585.53
3024,56276.2,57.0,8.5,0.0649,721.0,0.3247,6,6,7425.59,5.58,60,0,3.0,7,8105.89,7035.85,87.7,1,0,142.11
3025,35988.1,56.0,3.0,0.2335,650.0,0.424,5,3,15577.17,6.7,24,1,75.0,10,245.67,135.17,84.8,1,0,695.31
3026,69730.65,53.0,3.4,0.0624,604.0,0.4028,4,3,13450.21,7.15,48,0,32.0,6,1993.26,186.9,69.9,0,0,323.02
3027,26153.64,26.0,1.2,0.0881,597.0,0.3829,5,4,4642.82,6.55,36,0,4.0,9,2481.77,1276.34,59.1,1,0,142.4
3028,40193.12,55.0,8.3,0.0599,701.0,0.3471,4,1,5480.95,9.73,60,0,9.0,6,4238.99,3080.35,80.9,1,0,115.73
3029,59497.27,37.0,2.0,0.0493,640.0,0.7585,4,3,11707.74,7.97,60,1,12.0,4,369.36,2131.98,93.2,0,0,237.22
3030,34957.93,34.0,2.6,0.1147,700.0,0.2153,5,2,4101.45,8.05,24,0,20.0,6,7429.83,2083.32,92.5,1,0,185.59
3031,50589.29,37.0,1.4,0.0872,557.0,0.1548,4,2,10767.16,12.92,36,0,22.0,8,259.16,879.99,64.1,1,0,362.37
3032,47001.36,53.0,4.0,0.1325,675.0,0.055,4,2,10789.32,13.88,24,1,0.0,8,73.45,16299.91,100.0,0,0,517.41
3033,43710.26,44.0,7.8,0.0457,757.0,0.0501,7,2,6113.56,6.24,48,0,42.0,8,1102.77,625.31,90.5,0,0,144.25
3034,49032.26,22.0,5.7,0.2514,711.0,0.608,11,1,10893.01,4.03,12,0,0.0,18,4975.44,2187.34,78.3,2,0,927.69
3035,40233.0,24.0,1.4,0.257,661.0,0.5191,1,2,8307.81,5.13,12,0,3.0,6,7501.8,1802.14,81.8,2,0,711.71
3036,21857.74,51.0,4.6,0.5019,732.0,0.3879,5,2,18863.43,5.85,24,0,42.0,11,3975.58,658.35,50.1,2,0,834.76
3037,58377.88,39.0,7.6,0.0605,735.0,0.284,4,2,7896.23,10.9,36,0,51.0,8,1805.31,3973.42,56.0,1,1,258.14
3038,42093.08,61.0,4.9,0.1633,744.0,0.328,4,0,22841.29,9.37,60,1,0.0,9,4728.82,4747.28,78.4,3,0,478.26
3039,47644.21,34.0,10.0,0.1217,712.0,0.2546,6,2,18580.68,10.31,48,1,3.0,7,453.77,975.68,81.9,2,0,474.03
3040,33397.12,56.0,16.2,0.6618,713.0,0.1593,5,2,16754.25,6.49,12,0,0.0,8,19808.0,3897.17,85.4,1,0,1445.75
3041,29801.45,45.0,2.2,0.2654,715.0,0.3318,4,2,11884.88,7.68,48,0,0.0,4,18535.07,10989.76,78.6,2,0,288.36
3042,40592.0,59.0,3.9,0.094,659.0,0.2589,4,5,9823.19,7.33,36,1,0.0,7,665.96,495.82,79.5,3,0,304.8
3043,69430.09,50.0,7.5,0.1055,734.0,0.3471,5,3,13684.92,4.49,24,0,0.0,9,663.47,992.16,87.7,0,0,597.26
3044,14509.02,34.0,1.8,0.2655,850.0,0.3032,2,4,8347.63,6.49,36,1,55.0,3,3258.53,991.57,100.0,0,0,255.81
3045,37364.46,54.0,7.1,0.1342,640.0,0.4145,6,2,8200.43,7.15,36,0,0.0,9,8206.38,686.82,73.0,0,0,253.77
3046,59270.76,39.0,6.2,0.0441,654.0,0.0485,8,4,7594.52,9.3,48,0,0.0,11,1394.72,1562.06,59.0,2,0,190.07
3047,41462.24,39.0,4.8,0.0838,754.0,0.4012,4,4,6289.61,8.09,24,0,0.0,7,249.43,328.64,82.0,1,0,284.72
3048,40410.89,36.0,3.8,0.0284,559.0,0.1353,5,1,3085.27,12.3,48,0,0.0,8,701.85,2942.12,70.6,1,0,81.7
3049,29136.41,39.0,8.6,0.1432,746.0,0.7027,5,1,11250.74,6.42,36,0,15.0,8,168.81,3593.16,82.8,0,0,344.41
3050,138929.44,42.0,5.3,0.0959,595.0,0.2812,6,3,20246.33,10.96,24,1,1.0,9,8357.21,12528.25,99.6,3,0,943.26
3051,32009.0,28.0,1.1,0.0731,682.0,0.0748,4,2,6243.25,5.51,36,0,16.0,5,319.15,4912.59,95.5,0,0,188.55
3052,16272.32,24.0,2.0,0.1422,667.0,0.2393,4,4,4659.63,9.76,36,1,0.0,6,2151.06,725.19,87.4,0,0,149.83
3053,27593.77,33.0,5.2,0.1471,558.0,0.1912,7,3,7445.64,12.11,36,0,0.0,9,4533.04,1714.97,68.5,1,0,247.69
3054,59735.74,48.0,2.8,0.1828,686.0,0.6726,11,4,28120.57,10.04,36,0,27.0,15,110.3,695.89,64.7,0,0,907.9
3055,29414.8,63.0,5.4,0.0824,584.0,0.2913,3,4,6422.83,6.15,36,1,11.0,6,305.68,512.87,88.6,0,0,195.83
3056,26333.59,35.0,2.9,0.2083,641.0,0.4695,5,3,9796.01,10.6,24,0,0.0,11,116.61,3868.77,86.1,1,0,454.75
3057,21665.26,32.0,5.1,0.0814,714.0,0.2011,4,3,4866.85,8.84,48,1,0.0,9,1312.78,1057.86,83.7,4,0,120.74
3058,48300.14,42.0,7.3,0.1494,527.0,0.2222,4,4,16007.99,11.12,36,1,0.0,6,3808.89,2222.82,74.0,3,0,524.99
3059,17299.64,37.0,2.1,0.1118,706.0,0.1891,8,3,4445.08,8.7,36,1,0.0,12,1020.77,637.93,97.1,0,0,140.73
3060,23948.61,42.0,19.9,0.1242,664.0,0.2682,6,2,10000.35,8.09,48,1,0.0,10,160.52,2086.81,61.5,1,0,244.56
3061,22449.12,25.0,15.6,0.3691,757.0,0.121,3,2,7558.18,10.05,12,0,0.0,4,1296.54,275.84,52.1,2,0,664.66
3062,61341.1,46.0,2.4,0.0509,724.0,0.1461,6,5,9883.35,11.37,60,1,13.0,11,2176.75,9212.56,90.0,1,0,216.72
3063,53250.98,57.0,3.2,0.1397,602.0,0.1208,7,1,13557.04,7.8,24,1,30.0,11,391.8,3470.14,75.4,3,0,611.91
3064,51457.83,60.0,6.1,0.0714,639.0,0.6299,7,6,6783.21,6.25,24,0,0.0,12,241.22,3298.43,86.9,0,0,301.4
3065,123183.67,48.0,4.0,0.0393,836.0,0.2873,8,0,12154.84,7.22,36,0,12.0,12,1360.09,549.17,78.8,0,0,376.53
3066,100997.32,59.0,4.3,0.0424,833.0,0.3338,4,4,7798.93,6.07,24,1,0.0,6,535.96,1279.49,73.9,1,0,345.9
3067,16463.66,54.0,3.9,0.1955,826.0,0.3657,5,1,5321.44,8.46,36,1,7.0,8,5017.01,465.6,61.4,4,0,167.89
3068,53645.48,44.0,2.1,0.0428,594.0,0.1328,4,2,6009.55,7.64,36,1,43.0,9,208.19,3464.24,81.2,3,0,187.32
3069,40569.23,59.0,4.0,0.1044,576.0,0.3087,6,3,10168.73,6.95,36,0,1.0,12,1952.22,2105.34,61.0,0,1,313.75
3070,22098.8,50.0,2.7,0.2392,593.0,0.1224,6,3,4894.23,9.51,24,1,38.0,8,10784.03,116.83,76.0,0,0,224.74
3071,49050.58,58.0,3.8,0.5287,626.0,0.3356,8,1,21615.77,10.98,24,0,25.0,13,57701.04,943.18,75.7,1,0,1007.26
3072,36704.04,62.0,7.0,0.2542,786.0,0.2485,7,3,24642.42,6.68,36,1,0.0,9,1015.39,1616.78,65.3,0,0,757.29
3073,61981.43,65.0,4.0,0.0596,838.0,0.2411,5,4,12091.92,9.08,48,1,0.0,8,335.6,10127.75,88.7,1,0,301.37
3074,93646.35,26.0,5.2,0.0665,758.0,0.2534,2,2,10948.72,9.81,24,0,0.0,2,745.04,403.8,71.5,0,0,504.27
3075,21367.48,32.0,4.2,0.2127,654.0,0.2005,5,4,11279.39,11.25,36,0,6.0,12,405.54,1346.04,62.6,0,1,370.61
3076,79207.94,53.0,5.4,0.0451,579.0,0.3038,5,4,8145.55,9.21,48,1,0.0,6,4700.51,895.79,84.2,1,0,203.52
3077,45063.53,59.0,4.3,0.268,686.0,0.1875,7,4,30877.83,6.27,36,0,14.0,12,3169.76,495.59,90.4,2,0,943.15
3078,32840.91,48.0,6.6,0.1265,778.0,0.2375,3,1,11078.48,7.64,36,0,0.0,6,50.67,119.61,40.6,1,1,345.32
